year,pick,team,name,college,yrs,gms,min,pts,trb,ast,fg%,3p%,ft%,mpg,ppg,rpg,apg,ws,ws/48,bpm,vorp,link,at_col,mvps,roy,dpoys,smoys,mips,fmvps,1st_team,2nd_team,3rd_team,all_nba,all_star,franchise,active
1987,134,DET,Antoine Joubert,Michigan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/players/j/joubean01.html,TRUE,0,FALSE,0,0,0,0,0,0,0,0,0,DET,FALSE
1987,135,DAL,Quintan Gates,Texas-El Paso,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/players/g/gatesqu01.html,TRUE,0,FALSE,0,0,0,0,0,0,0,0,0,DAL,FALSE
1987,136,ATL,Riccardo Morandou,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/players/m/moranri01.html,FALSE,0,FALSE,0,0,0,0,0,0,0,0,0,ATL,FALSE
1987,137,BOS,Tim Naegeli,University of Wisconsin-Stevens Point,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/players/n/naegeti01.html,TRUE,0,FALSE,0,0,0,0,0,0,0,0,0,BOS,FALSE
1987,138,LAL,Frank Ford,Auburn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/players/f/fordfr01.html,TRUE,0,FALSE,0,0,0,0,0,0,0,0,0,LAL,FALSE
1987,139,LAC,Henry Carr,Wichita State,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/players/c/carrhe01.html,TRUE,0,FALSE,0,0,0,0,0,0,0,0,0,LAC,FALSE
1987,140,NJN,Frank Booker,Bowling Green,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/players/b/bookefr01.html,TRUE,0,FALSE,0,0,0,0,0,0,0,0,0,BRK,FALSE
1987,141,NYK,Wayne Williams,Saint Joseph's,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/players/w/williwa04.html,TRUE,0,FALSE,0,0,0,0,0,0,0,0,0,NYK,FALSE
1987,142,SAS,Raynard Davis,Texas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/players/d/davisra02.html,TRUE,0,FALSE,0,0,0,0,0,0,0,0,0,SAS,FALSE
1987,143,SAC,Scott Adubato,Upsala College,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/players/a/adubasc01.html,TRUE,0,FALSE,0,0,0,0,0,0,0,0,0,SAC,FALSE
1987,144,CLE,Michael Foster,South Carolina,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/players/f/fostemi01.html,TRUE,0,FALSE,0,0,0,0,0,0,0,0,0,CLE,FALSE
1987,145,PHO,Roy Singleton,Grand Canyon University,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/players/s/singlro01.html,TRUE,0,FALSE,0,0,0,0,0,0,0,0,0,PHO,FALSE
1987,146,DEN,Rowan Gomes,Hampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/players/g/gomesro01.html,TRUE,0,FALSE,0,0,0,0,0,0,0,0,0,DEN,FALSE
1987,147,SEA,Mike Giomi,NC State,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/players/g/giomimi01.html,TRUE,0,FALSE,0,0,0,0,0,0,0,0,0,OKC,FALSE
1987,148,CHI,Ervin Leavy,Central Michigan University,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/players/l/leavyea01.html,TRUE,0,FALSE,0,0,0,0,0,0,0,0,0,CHI,FALSE
1987,149,IND,Montel Hatcher,UCLA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/players/h/hatchmo01.html,TRUE,0,FALSE,0,0,0,0,0,0,0,0,0,IND,FALSE
1987,150,WSB,Jamie Dixon,TCU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/players/d/dixonja01.html,TRUE,0,FALSE,0,0,0,0,0,0,0,0,0,WAS,FALSE
1987,151,HOU,Clarence Grier,Campbell,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/players/g/griercl01.html,TRUE,0,FALSE,0,0,0,0,0,0,0,0,0,HOU,FALSE
1987,152,GSW,Ronnie Leggette,West Virginia State University,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/players/l/leggero01.html,TRUE,0,FALSE,0,0,0,0,0,0,0,0,0,GSW,FALSE
1987,153,UTA,Keith Webster,Harvard University,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/players/w/webstke01.html,TRUE,0,FALSE,0,0,0,0,0,0,0,0,0,UTA,FALSE
1987,154,PHI,Eric Semisch,West Virginia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/players/s/semiser01.html,TRUE,0,FALSE,0,0,0,0,0,0,0,0,0,PHI,FALSE
1987,155,POR,Kenny Stone,George Fox University,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/players/s/stoneke01.html,TRUE,0,FALSE,0,0,0,0,0,0,0,0,0,POR,FALSE
1987,156,DEN,Curtis Hunter,UNC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/players/h/huntecu01.html,TRUE,0,FALSE,0,0,0,0,0,0,0,0,0,DEN,FALSE
1987,157,DET,Mark Gottfried,Alabama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/players/g/gottfma01.html,TRUE,0,FALSE,0,0,0,0,0,0,0,0,0,DET,FALSE
1987,158,DAL,Gerald White,Auburn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/players/w/whitege01.html,TRUE,0,FALSE,0,0,0,0,0,0,0,0,0,DAL,FALSE
1987,159,ATL,Franjo Arapovic,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/players/a/arapofr01.html,FALSE,0,FALSE,0,0,0,0,0,0,0,0,0,ATL,FALSE
1987,160,BOS,Gerry Corcoran,Northeastern University,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/players/c/corcoje01.html,TRUE,0,FALSE,0,0,0,0,0,0,0,0,0,BOS,FALSE
1987,161,LAL,Ron Vanderschaaf,Central Washington University,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/players/v/vandero01.html,TRUE,0,FALSE,0,0,0,0,0,0,0,0,0,LAL,FALSE
1988,1,LAC,Danny Manning,Kansas,15,883,24202,12367,4615,2063,0.511,0.206,0.729,27.4,14,5.2,2.3,55.1,0.109,1,18.4,/players/m/mannida01.html,TRUE,0,FALSE,0,1,0,0,0,0,0,0,2,LAC,FALSE
1988,2,IND,Rik Smits,Marist College,12,867,23100,12871,5277,1215,0.507,0.115,0.773,26.6,14.8,6.1,1.4,56.6,0.118,-0.2,10.4,/players/s/smitsri01.html,TRUE,0,FALSE,0,0,0,0,0,0,0,0,1,IND,FALSE
1988,3,PHI,Charles Smith,Pitt,9,564,16378,8107,3246,798,0.475,0.194,0.774,29,14.4,5.8,1.4,40.9,0.12,-0.1,8.1,/players/s/smithch01.html,TRUE,0,FALSE,0,0,0,0,0,0,0,0,0,PHI,FALSE
1988,4,NJN,Chris Morris,Auburn,11,747,18748,8184,3544,1182,0.441,0.306,0.739,25.1,11,4.7,1.6,37.4,0.096,0.9,13.7,/players/m/morrich01.html,TRUE,0,FALSE,0,0,0,0,0,0,0,0,0,BRK,FALSE
1988,5,GSW,Mitch Richmond,Kansas State,14,976,34309,20497,3801,3398,0.455,0.388,0.85,35.2,21,3.9,3.5,79.3,0.111,1.4,29.3,/players/r/richmmi01.html,TRUE,0,TRUE,0,0,0,0,0,3,2,5,6,GSW,FALSE
1988,6,LAC,Hersey Hawkins,Bradley,13,983,32034,14470,3554,2860,0.461,0.394,0.87,32.6,14.7,3.6,2.9,90.6,0.136,2,32.6,/players/h/hawkihe01.html,TRUE,0,FALSE,0,0,0,0,0,0,0,0,1,LAC,FALSE
1988,7,PHO,Tim Perry,Temple,8,481,9436,3283,1911,436,0.485,0.318,0.648,19.6,6.8,4,0.9,14.6,0.074,-1.4,1.5,/players/p/perryti01.html,TRUE,0,FALSE,0,0,0,0,0,0,0,0,0,PHO,FALSE
1988,8,CHH,Rex Chapman,Kentucky,12,666,19542,9731,1645,1798,0.43,0.35,0.8,29.3,14.6,2.5,2.7,24.7,0.061,-1,5.2,/players/c/chapmre01.html,TRUE,0,FALSE,0,0,0,0,0,0,0,0,0,CHO,FALSE
1988,9,MIA,Rony Seikaly,Syracuse,11,678,21395,9991,6424,860,0.484,0.188,0.679,31.6,14.7,9.5,1.3,37.3,0.084,-1.9,0.6,/players/s/seikaro01.html,TRUE,0,FALSE,0,0,1,0,0,0,0,0,0,MIA,FALSE
1988,10,SAS,Willie Anderson,Georgia,9,555,15974,6771,2082,2105,0.471,0.266,0.786,28.8,12.2,3.8,3.8,27.9,0.084,0.1,8.6,/players/a/anderwi01.html,TRUE,0,FALSE,0,0,0,0,0,0,0,0,0,SAS,FALSE
1988,11,CHI,Will Perdue,Vanderbilt,13,792,12360,3740,3918,595,0.515,0.067,0.577,15.6,4.7,4.9,0.8,26.6,0.103,-2.1,-0.2,/players/p/perduwi01.html,TRUE,0,FALSE,0,0,0,0,0,0,0,0,0,CHI,FALSE
1988,12,WSB,Harvey Grant,Oklahoma,11,783,20510,7781,3436,1219,0.469,0.267,0.709,26.2,9.9,4.4,1.6,36.4,0.085,-0.9,5.7,/players/g/grantha01.html,TRUE,0,FALSE,0,0,0,0,0,0,0,0,0,WAS,FALSE
1988,13,MIL,Jeff Grayer,Iowa State,9,438,8277,3257,1294,635,0.457,0.255,0.663,18.9,7.4,3,1.4,9,0.052,-2.5,-1.1,/players/g/grayeje01.html,TRUE,0,FALSE,0,0,0,0,0,0,0,0,0,MIL,FALSE
1988,14,PHO,Dan Majerle,Central Michigan University,14,955,30206,10925,4265,2755,0.431,0.358,0.741,31.6,11.4,4.5,2.9,78.5,0.125,1.9,29.7,/players/m/majerda01.html,TRUE,0,FALSE,0,0,0,0,0,0,0,0,3,PHO,FALSE
1988,15,SEA,Gary Grant,Michigan,13,552,12602,4368,1283,3013,0.45,0.278,0.776,22.8,7.9,2.3,5.5,12,0.046,-0.8,3.7,/players/g/grantga01.html,TRUE,0,FALSE,0,0,0,0,0,0,0,0,0,OKC,FALSE
1988,16,HOU,Derrick Chievous,Missouri,3,154,2240,1086,364,110,0.443,0.242,0.755,14.5,7.1,2.4,0.7,2.7,0.057,-3.2,-0.7,/players/c/chievde01.html,TRUE,0,FALSE,0,0,0,0,0,0,0,0,0,HOU,FALSE
1988,17,UTA,Eric Leckner,Wyoming,8,449,5448,1835,1418,211,0.508,0,0.669,12.1,4.1,3.2,0.5,6.2,0.054,-5.3,-4.6,/players/l/leckner01.html,TRUE,0,FALSE,0,0,0,0,0,0,0,0,0,UTA,FALSE
1988,18,SAC,Ricky Berry,San Jose State,1,64,1406,706,197,80,0.45,0.406,0.789,22,11,3.1,1.3,2.4,0.083,-1.7,0.1,/players/b/berryri01.html,TRUE,0,FALSE,0,0,0,0,0,0,0,0,0,SAC,FALSE
1988,19,NYK,Rod Strickland,DePaul,17,1094,33634,14463,4084,7987,0.454,0.282,0.721,30.7,13.2,3.7,7.3,85.8,0.122,2.3,36.6,/players/s/stricro02.html,TRUE,0,FALSE,0,0,0,0,0,1,0,1,0,NYK,FALSE
1988,20,MIA,Kevin Edwards,DePaul,11,604,15332,6596,1653,1609,0.423,0.335,0.803,25.4,10.9,2.7,2.7,12.5,0.039,-1.1,3.3,/players/e/edwarke01.html,TRUE,0,FALSE,0,0,0,0,0,0,0,0,0,MIA,FALSE
1988,21,POR,Mark Bryant,Seton Hall,15,797,13479,4313,2992,491,0.5,0.083,0.697,16.9,5.4,3.8,0.6,26.1,0.093,-3.2,-4,/players/b/bryanma01.html,TRUE,0,FALSE,0,0,0,0,0,0,0,0,0,POR,FALSE
1988,22,CLE,Randolph Keys,Southern Miss,5,241,3318,1262,551,192,0.425,0.272,0.721,13.8,5.2,2.3,0.8,2.3,0.034,-3.9,-1.6,/players/k/keysra01.html,TRUE,0,FALSE,0,0,0,0,0,0,0,0,0,CLE,FALSE
1988,23,DEN,Jerome Lane,Pitt,5,218,3215,1154,1258,322,0.441,0.063,0.379,14.7,5.3,5.8,1.5,2.3,0.034,-3.6,-1.3,/players/l/laneje01.html,TRUE,0,FALSE,0,0,0,0,0,0,0,0,0,DEN,FALSE
1988,24,BOS,Brian Shaw,UC Santa Barbara,14,943,21666,6547,3183,3918,0.403,0.304,0.782,23,6.9,3.4,4.2,23.8,0.053,-1,5.3,/players/s/shawbr01.html,TRUE,0,FALSE,0,0,0,0,0,0,0,0,0,BOS,FALSE
1988,25,LAL,David Rivers,Notre Dame,3,114,1286,383,147,282,0.398,0.083,0.794,11.3,3.4,1.3,2.5,-0.3,-0.01,-4,-0.7,/players/r/riverda01.html,TRUE,0,FALSE,0,0,0,0,0,0,0,0,0,LAL,FALSE
1988,26,POR,Rolando Ferreira,Houston,1,12,34,9,13,1,0.056,0,0.875,2.8,0.8,1.1,0.1,-0.2,-0.352,-23.2,-0.2,/players/f/ferrero01.html,TRUE,0,FALSE,0,0,0,0,0,0,0,0,0,POR,FALSE
1988,27,SAS,Shelton Jones,St. John's,1,51,682,244,113,42,0.445,0,0.725,13.4,4.8,2.2,0.8,0.3,0.022,-3.3,-0.2,/players/j/jonessh01.html,TRUE,0,FALSE,0,0,0,0,0,0,0,0,0,SAS,FALSE
1988,28,PHO,Andrew Lang,Arkansas,12,737,15344,4431,3511,424,0.47,0.25,0.744,20.8,6,4.8,0.6,28.6,0.089,-1.8,0.7,/players/l/langan01.html,TRUE,0,FALSE,0,0,0,0,0,0,0,0,0,PHO,FALSE
1988,29,SAC,Vinny Del Negro,NC State,12,771,19211,7038,1810,2484,0.475,0.359,0.84,24.9,9.1,2.3,3.2,40.6,0.101,-0.7,6.1,/players/d/delnevi01.html,TRUE,0,FALSE,0,0,0,0,0,0,0,0,0,SAC,FALSE
1988,30,DET,Fennis Dembo,Wyoming,1,31,74,36,23,5,0.333,0,0.8,2.4,1.2,0.7,0.2,-0.1,-0.037,-10.8,-0.2,/players/d/dembofe01.html,TRUE,0,FALSE,0,0,0,0,0,0,0,0,0,DET,FALSE
1988,31,PHI,Everette Stephens,Purdue,2,38,215,71,23,39,0.333,0.2,0.792,5.7,1.9,0.6,1,-0.4,-0.083,-4.7,-0.1,/players/s/stephev01.html,TRUE,0,FALSE,0,0,0,0,0,0,0,0,0,PHI,FALSE
1988,32,NJN,Charles Shackleford,NC State,6,303,4614,1625,1448,170,0.483,0,0.654,15.2,5.4,4.8,0.6,7.3,0.076,-3,-1.2,/players/s/shackch01.html,TRUE,0,FALSE,0,0,0,0,0,0,0,0,0,BRK,FALSE
1988,33,MIA,Grant Long,Eastern Michigan,15,1003,28514,9518,6154,1716,0.467,0.283,0.761,28.4,9.5,6.1,1.7,60.1,0.101,-0.6,10.2,/players/l/longgr01.html,TRUE,0,FALSE,0,0,0,0,0,0,0,0,0,MIA,FALSE
1988,34,CHH,Tom Tolbert,Arizona,7,312,5680,2030,1251,285,0.46,0.296,0.716,18.2,6.5,4,0.9,6.6,0.056,-3.4,-2,/players/t/tolbeto01.html,TRUE,0,FALSE,0,0,0,0,0,0,0,0,0,CHO,FALSE
1988,35,MIA,Sylvester Gray,Memphis,1,55,1220,440,286,117,0.42,0.25,0.673,22.2,8,5.2,2.1,0.7,0.028,-2.6,-0.2,/players/g/graysy01.html,TRUE,0,FALSE,0,0,0,0,0,0,0,0,0,MIA,FALSE
1988,36,WSB,Ledell Eackles,New Orleans,7,441,8917,4783,979,740,0.445,0.336,0.767,20.2,10.8,2.2,1.7,10.8,0.058,-2.3,-0.7,/players/e/eacklle01.html,TRUE,0,FALSE,0,0,0,0,0,0,0,0,0,WAS,FALSE
1988,37,NYK,Greg Butler,Stanford,3,55,210,76,53,4,0.354,0,0.714,3.8,1.4,1,0.1,-0.3,-0.078,-12.7,-0.6,/players/b/butlegr01.html,TRUE,0,FALSE,0,0,0,0,0,0,0,0,0,NYK,FALSE
1988,38,PHO,Dean Garrett,Indiana,6,359,6969,1737,1810,204,0.48,0,0.677,19.4,4.8,5,0.6,14.1,0.097,-1.4,1.1,/players/g/garrede01.html,TRUE,0,FALSE,0,0,0,0,0,0,0,0,0,PHO,FALSE
1988,39,MIL,Tito Horford,Miami (FL),3,63,376,93,84,5,0.3,0,0.628,6,1.5,1.3,0.1,-0.5,-0.069,-9.4,-0.7,/players/h/horfoti01.html,TRUE,0,FALSE,0,0,0,0,0,0,0,0,0,MIL,FALSE
1988,40,MIA,Orlando Graham,Auburn University at Montgomery,1,7,22,8,11,0,0.3,0,0.5,3.1,1.1,1.6,0,0,-0.047,-13.2,-0.1,/players/g/grahaor01.html,TRUE,0,FALSE,0,0,0,0,0,0,0,0,0,MIA,FALSE
1988,41,GSW,Keith Smart,Indiana,1,2,12,2,1,2,0,0,1,6,1,0.5,1,0,-0.175,-14.1,0,/players/s/smartke01.html,TRUE,0,FALSE,0,0,0,0,0,0,0,0,0,GSW,FALSE
1988,42,UTA,Jeff Moe,Iowa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/players/m/moeje01.html,TRUE,0,FALSE,0,0,0,0,0,0,0,0,0,UTA,FALSE
1988,43,DEN,Todd Mitchell,Purdue,1,24,353,123,50,21,0.443,0,0.578,14.7,5.1,2.1,0.9,-0.1,-0.008,-5.6,-0.3,/players/m/mitchto01.html,TRUE,0,FALSE,0,0,0,0,0,0,0,0,0,DEN,FALSE
1988,44,ATL,Anthony Taylor,Oregon,1,21,368,144,34,43,0.397,0,0.75,17.5,6.9,1.6,2,0.2,0.029,-2.1,0,/players/t/tayloan01.html,TRUE,0,FALSE,0,0,0,0,0,0,0,0,0,ATL,FALSE
1988,45,LAC,Tom Garrick,Rhode Island,4,251,4718,1359,501,853,0.469,0.083,0.775,18.8,5.4,2,3.4,5.9,0.06,-1.4,0.7,/players/g/garrito01.html,TRUE,0,FALSE,0,0,0,0,0,0,0,0,0,LAC,FALSE
1988,46,DAL,Morlon Wiley,Cal State Long Beach,7,295,3843,1078,341,722,0.412,0.354,0.707,13,3.7,1.2,2.4,2.7,0.034,-1.8,0.2,/players/w/wileymo01.html,TRUE,0,FALSE,0,0,0,0,0,0,0,0,0,DAL,FALSE
1988,47,DEN,Vernon Maxwell,Florida,13,855,24309,10912,2200,2912,0.398,0.32,0.733,28.4,12.8,2.6,3.4,27.4,0.054,-1.2,5.1,/players/m/maxweve01.html,TRUE,0,FALSE,0,0,0,0,0,0,0,0,0,DEN,FALSE
1988,48,DET,Micheal Williams,Baylor,10,413,10403,4533,1050,2385,0.464,0.227,0.868,25.2,11,2.5,5.8,28.5,0.132,2.3,11.2,/players/w/willimi02.html,TRUE,0,FALSE,0,0,0,0,0,0,0,0,0,DET,FALSE
1988,49,DAL,José Vargas,LSU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/players/v/vargajo01.html,TRUE,0,FALSE,0,0,0,0,0,0,0,0,0,DAL,FALSE
1988,50,PHO,Steve Kerr,Arizona,15,910,16207,5437,1060,1658,0.479,0.454,0.864,17.8,6,1.2,1.8,47.2,0.14,0.8,11.6,/players/k/kerrst01.html,TRUE,0,FALSE,0,0,0,0,0,0,0,0,0,PHO,FALSE
1988,51,LAC,Rob Lock,Kentucky,1,20,110,30,32,4,0.281,0,0.8,5.5,1.5,1.6,0.2,-0.2,-0.083,-9.3,-0.2,/players/l/lockro01.html,TRUE,0,FALSE,0,0,0,0,0,0,0,0,0,LAC,FALSE
1988,52,NJN,Derrick Hamilton,Southern Miss,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/players/h/hamilde02.html,TRUE,0,FALSE,0,0,0,0,0,0,0,0,0,BRK,FALSE
1988,53,POR,Anthony Mason,Tennessee State,13,882,30605,9656,7279,2963,0.509,0.167,0.709,34.7,10.9,8.3,3.4,88.3,0.138,1,23.2,/players/m/masonan01.html,TRUE,0,FALSE,0,1,0,0,0,0,1,1,1,POR,FALSE
1988,54,ATL,Jorge Gonzalez,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/players/g/gonzajo01.html,FALSE,0,FALSE,0,0,0,0,0,0,0,0,0,ATL,FALSE
1988,55,PHO,Rodney Johns,Grand Canyon University,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/players/j/johnsro07.html,TRUE,0,FALSE,0,0,0,0,0,0,0,0,0,PHO,FALSE
1988,56,SAS,Barry Sumpter,Austin Peay State University,1,1,1,0,0,0,0,0,0,1,0,0,0,0,-0.894,-49.2,0,/players/s/sumptba01.html,TRUE,0,FALSE,0,0,0,0,0,0,0,0,0,SAS,FALSE
1988,57,PHI,Hernán Montenegro,LSU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/players/m/montehe01.html,TRUE,0,FALSE,0,0,0,0,0,0,0,0,0,PHI,FALSE
1988,58,CHH,Jeff Moore,Auburn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/players/m/mooreje01.html,TRUE,0,FALSE,0,0,0,0,0,0,0,0,0,CHO,FALSE
1988,59,MIA,Nate Johnston,University of Tampa,1,21,87,46,23,1,0.375,0.25,0.692,4.1,2.2,1.1,0,0.1,0.05,-4.5,-0.1,/players/j/johnsna01.html,TRUE,0,FALSE,0,0,0,0,0,0,0,0,0,MIA,FALSE
1988,60,WSB,Ed Davender,Kentucky,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/players/d/davened01.html,TRUE,0,FALSE,0,0,0,0,0,0,0,0,0,WAS,FALSE
1988,61,IND,Herbert Crook,Louisville,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/players/c/crookhe01.html,TRUE,0,FALSE,0,0,0,0,0,0,0,0,0,IND,FALSE
1988,62,CHI,Derrick Lewis,Maryland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/players/l/lewisde01.html,TRUE,0,FALSE,0,0,0,0,0,0,0,0,0,CHI,FALSE
1988,63,MIL,Mike Jones,Auburn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/players/j/jonesmi01.html,TRUE,0,FALSE,0,0,0,0,0,0,0,0,0,MIL,FALSE
1988,64,CLE,Winston Bennett,Kentucky,3,136,2157,648,414,120,0.425,0,0.694,15.9,4.8,3,0.9,1.7,0.037,-5.3,-1.8,/players/b/bennewi01.html,TRUE,0,FALSE,0,0,0,0,0,0,0,0,0,CLE,FALSE
1988,65,SEA,Corey Gaines,Loyola Marymount,5,80,1002,248,69,247,0.424,0.229,0.736,12.5,3.1,0.9,3.1,1.1,0.052,-2.3,-0.1,/players/g/gaineco01.html,TRUE,0,FALSE,0,0,0,0,0,0,0,0,0,OKC,FALSE
1988,66,DEN,Dwight Boyd,Memphis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/players/b/boyddw01.html,TRUE,0,FALSE,0,0,0,0,0,0,0,0,0,DEN,FALSE
1988,67,UTA,Ricky Grace,Oklahoma,1,3,8,4,1,1,0.667,0,0,2.7,1.3,0.3,0.3,0,0.103,-3.9,0,/players/g/graceri01.html,TRUE,0,FALSE,0,0,0,0,0,0,0,0,0,UTA,FALSE
1988,68,ATL,Darryl Middleton,Baylor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/players/m/middlda01.html,TRUE,0,FALSE,0,0,0,0,0,0,0,0,0,ATL,FALSE
1988,69,NYK,Phil Stinnie,VCU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/players/s/stinnph01.html,TRUE,0,FALSE,0,0,0,0,0,0,0,0,0,NYK,FALSE
1988,70,DAL,Jerry Johnson,Florida Southern College,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/players/j/johnsje01.html,TRUE,0,FALSE,0,0,0,0,0,0,0,0,0,DAL,FALSE
1988,71,POR,Craig Neal,Georgia Tech,2,63,625,158,45,155,0.373,0.302,0.6,9.9,2.5,0.7,2.5,-0.4,-0.03,-5.8,-0.6,/players/n/nealcr01.html,TRUE,0,FALSE,0,0,0,0,0,0,0,0,0,POR,FALSE
1988,72,DET,Lee Johnson,Norfolk State,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/players/j/johnsle04.html,TRUE,0,FALSE,0,0,0,0,0,0,0,0,0,DET,FALSE
1988,73,IND,Michael Anderson,Drexel,1,36,730,204,89,153,0.417,0.143,0.695,20.3,5.7,2.5,4.3,0.2,0.01,-2.4,-0.1,/players/a/andermi01.html,TRUE,0,FALSE,0,0,0,0,0,0,0,0,0,IND,FALSE
1988,74,BOS,Gerald Paddio,UNLV,3,129,1625,715,184,134,0.421,0.242,0.746,12.6,5.5,1.4,1,0.1,0.002,-5.3,-1.3,/players/p/paddige01.html,TRUE,0,FALSE,0,0,0,0,0,0,0,0,0,BOS,FALSE
1988,75,SAS,Archie Marshall,Kansas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/players/m/marshar01.html,TRUE,0,FALSE,0,0,0,0,0,0,0,0,0,SAS,FALSE
1989,1,SAC,Pervis Ellison,Louisville,11,474,11593,4494,3170,691,0.51,0.05,0.689,24.5,9.5,6.7,1.5,21.8,0.09,-0.5,4.4,/players/e/ellispe01.html,TRUE,0,FALSE,0,0,1,0,0,0,0,0,0,SAC,FALSE
1989,2,LAC,Danny Ferry,Duke,13,917,18133,6439,2550,1185,0.446,0.393,0.84,19.8,7,2.8,1.3,34.8,0.092,-0.9,4.9,/players/f/ferryda01.html,TRUE,0,FALSE,0,0,0,0,0,0,0,0,0,LAC,FALSE
1989,3,SAS,Sean Elliott,Arizona,12,742,24502,10544,3204,1897,0.465,0.375,0.799,33,14.2,4.3,2.6,55.7,0.109,0.2,13.5,/players/e/elliose01.html,TRUE,0,FALSE,0,0,0,0,0,0,0,0,2,SAS,FALSE
1989,4,MIA,Glen Rice,Michigan,15,1000,34985,18336,4387,2097,0.456,0.4,0.846,35,18.3,4.4,2.1,88.7,0.122,0.8,24.9,/players/r/ricegl01.html,TRUE,0,FALSE,0,0,0,0,0,1,1,2,3,MIA,FALSE
1989,5,CHH,J.R. Reid,UNC,11,672,15370,5680,3381,639,0.472,0.135,0.716,22.9,8.5,5,1,22.5,0.07,-2.9,-3.7,/players/r/reidjr01.html,TRUE,0,FALSE,0,0,0,0,0,0,0,0,0,CHO,FALSE
1989,6,CHI,Stacey King,Oklahoma,8,438,7406,2819,1460,387,0.478,0.235,0.707,16.9,6.4,3.3,0.9,10.9,0.071,-3.4,-2.7,/players/k/kingst01.html,TRUE,0,FALSE,0,0,0,0,0,0,0,0,0,CHI,FALSE
1989,7,IND,George McCloud,Florida State,12,766,17429,6925,2342,1769,0.402,0.358,0.81,22.8,9,3.1,2.3,24.6,0.068,-0.8,5.3,/players/m/mccloge01.html,TRUE,0,FALSE,0,0,0,0,0,0,0,0,0,IND,FALSE
1989,8,DAL,Randy White,Louisiana Tech,5,281,5382,2083,1366,175,0.401,0.193,0.707,19.2,7.4,4.9,0.6,1.9,0.017,-5,-4,/players/w/whitera01.html,TRUE,0,FALSE,0,0,0,0,0,0,0,0,0,DAL,FALSE
1989,9,WSB,Tom Hammonds,Georgia Tech,12,687,10419,3617,2243,378,0.48,0,0.691,15.2,5.3,3.3,0.6,14.7,0.068,-3.8,-4.7,/players/h/hammoto01.html,TRUE,0,FALSE,0,0,0,0,0,0,0,0,0,WAS,FALSE
1989,10,MIN,Pooh Richardson,UCLA,10,639,19399,7083,1807,4180,0.444,0.329,0.652,30.4,11.1,2.8,6.5,26.7,0.066,0.2,10.5,/players/r/richapo01.html,TRUE,0,FALSE,0,0,0,0,0,0,0,0,0,MIN,FALSE
